"text","text","best_surface2_id"
"crowd","large number","504257"
"crowd","little space","504290"
"crowd","popular event","504621"
"crowd","stadium","508504"
"crowd","big mess","508593"
"crowd","cheer person","508779"
"crowd","crush person","508891"
"crowd","endow","509008"
"crown","king","1612"
"crown","gold","2586"
"crown","golden","2679"
"crown","nice","7505"
"crown","round","8170"
"crown","jewelry","8946"
"crown","shiny","11403"
"crown","monarchy","22303"
"crown","royalty","53484"
"crown","pointy","65970"
"crown","hat","78062"
"crown","spiky","113002"
"crown","monarch","274843"
"crown","circle","296565"
"crown","scepter","301296"
"crown","tiara","404017"
"crown","cap","404324"
"crown","person","404883"
"crown","king queen","405016"
"crown","head","405366"
"crown","queen king","405543"
"crown","tow","406586"
"crown","gold jewel","415587"
"crown","head wear","416572"
"crown","jewel","418067"
"crown","king hat","418342"
"crown","gold hat","448062"
"crown","headpiece","449604"
"crown","kind head","452532"
"crown","king head","452628"
"crown","queen head","464086"
"crown","royal hat","465479"
"crown","royal headgear","465481"
"crown","coronation","481837"
"crown","head furniture","498171"
"crown","point headpiece","498800"
"crown","queen","498873"
"crown","round hat","498973"
"crown","royal whiskey","498987"
"crown","queen headpiece","504672"
"crown","brown row","508696"
"crucifix","there","172"
"crucifix","jesus","984"
"crucifix","cross","24238"
"crucifix","jesus christ","88428"
"crucifix","around neck","407756"
"cruel","evil","3119"
"cruel","rule","5580"
"cruel","mean","7759"
"cruel","drool","41147"
"cruel","horrible","79411"
"cruel","unusual","478683"
"crumb","bread","22367"
"crumb","dread","81194"
"crumb","bread piece","438099"
"crumb","little piece","454711"
"crush","smash","210317"
"crush","like","454513"
"cry","water","1843"
"cry","pain","2066"
"cry","rain","2113"
"cry","laugh","4158"
"cry","scream","5226"
"cry","why","6194"
"cry","emotion","9623"
"cry","eye","9673"
"cry","baby","10426"
"cry","fly","10819"
"cry","wet","11011"
"cry","unhappy","17747"
"cry","depression","21967"
"cry","sadness","22233"
"cry","sky","30431"
"cry","sorrow","31002"
"cry","buy","32464"
"cry","drop","38303"
"cry","despair","40485"
"cry","singular","41486"
"cry","shed tear","44923"
"cry","whine","50462"
"cry","sad","66765"
"cry","sob","67902"
"cry","upset","71296"
"cry","shy","105479"
"cry","watery eye","193884"
"cry","drip","216397"
"cry","weep","224770"
"cry","red eye","224849"
"cry","fall water","226219"
"cry","emotional communication","246621"
"cry","week","273774"
"cry","boohoo","409370"
"cry","eye water","413508"
"cry","make tear","420079"
"cry","produce tear","463754"
"cry","tear fall","470365"
"cry","tear","475326"
"cry","sufferance","489680"
"cry","water eye","496370"
"cry","fly try","497968"
"cry","leak water","498350"
"cry","wail weep","499536"
"cry","baby sound","503396"
"cry","unhappy baby","505068"
"crypt","vault","6273"
"crypt","tale","470207"
"crystal","girl","1835"
"crystal","salt","2070"
"crystal","name","2293"
"crystal","quartz","6163"
"crystal","diamond","31243"
"cube","ice","1847"
"cube","dice","3243"
"cube","square","4695"
"cube","box","33797"
"cucumber","salad","34064"
"cucumber","long","42865"
"cucumber","zucchini","170819"
"cucumber","pickle","224599"
"cucumber","long green","419598"
"cucumber","green sausage","498096"
"cucumber","long melon","498416"
"cucumber","watery inside","499561"
"cucumber","cool like","508847"
"cue","pool game","498815"
"cult","wacko","164812"
"culture","art","8607"
"culture","society","44389"
"culture","bacterium","50643"
"culture","with","406208"
"culture","anthropology","407585"
"culture","tradition","454439"
"culture","national identity","457781"
"culture","ethnic background","503873"
"culture","music art","504431"
"culture","social fabric","504871"
"culture","sociology","504872"
"cup","drink","15338"
"curb","street corner","402302"
"cure","medical","420632"
"cure","fix illness","503940"
"curfew","by this","480510"
"curiosity","kill cat","418293"
"current","nothing","479"
"current","electricity","1252"
"current","ocean","1492"
"current","water","1843"
"current","time","2869"
"current","news","3369"
"current","wave","10308"
"current","event","10365"
"current","new","24186"
"current","move water","25384"
"current","river","28522"
"current","stream","33865"
"current","electric","42499"
"current","raisin","43322"
"current","now","61542"
"current","present","77431"
"current","flow water","86554"
"current","flow","162830"
"current","modern","174790"
"current","affair","175101"
"current","voltage","254376"
"current","actual","404057"
"current","amp","407250"
"current","electrical flow","413091"
"current","fast water","413732"
"current","issue","417935"
"current","like currant","419063"
"current","news event","421788"
"current","right now","425607"
"current","river flow","425658"
"current","river movement","425661"
"current","water movement","431448"
"current","happen now","449078"
"current","present news","463495"
"current","what happen","474727"
"current","electricity also","483101"
"current","other currant","498681"
"current","sea wave","499029"
"current","sound currant","499220"
"current","today news","499448"
"current","electrical movement","500250"
"current","electricity water","503854"
"current","currant homophone","508899"
"curse","witch","55053"
"curse","voodoo","431237"
"curve","straight","22953"
"curve","shapely","499058"
"custard","yellow","4128"
"custard","ice cream","15927"
"custard","cream","453853"
"custom","tradition","50172"
"custom","costume","274929"
"custom","duty free","503821"
"customer","anyone","1857"
"customer","shopper","15250"
"customer","business","31899"
"customer","cucumber","270979"
"customer","buyer","403827"
"customer","sale target","504751"
"cut","paper","153"
"cut","cook","7261"
"cut","sore","10527"
"cut","scissor","10551"
"cut","blood","22681"
"cut","injury","22840"
"cut","separation","23981"
"cut","scratch","31353"
"cut","bloody","33443"
"cut","hurt","36075"
"cut","tear","47466"
"cut","slice","53632"
"cut","bleed","79581"
"cut","line","116596"
"cut","use scissor","163486"
"cut","wind","180818"
"cut","snip","181824"
"cut","laceration","244681"
"cut","chop","301405"
"cut","slash","330465"
"cut","slit","403961"
"cut","scar","405628"
"cut","knife action","418380"
"cut","knife","432109"
"cut","paste","434670"
"cut","knife damage","452685"
"cut","knife wind","452705"
"cut","copy","453843"
"cut","sever","454310"
"cut","small wind","467906"
"cut","copy paste","481819"
"cut","scuttle","499023"
"cut","bleed finger","503502"
"cut","scissor knife","504776"
"cut","skin gush","504843"
"dad","person","1133"
"dad","guy","1660"
"dad","man","2620"
"dad","old","6960"
"dad","family","24136"
"dad","male","27037"
"dad","bald","38311"
"dad","mom","40074"
"dad","mother","43005"
"dad","pop","74102"
"dad","mum","224950"
"dad","son","300861"
"dad","male parent","306821"
"dad","father","317446"
"dad","male mom","455729"
"dad","parent","476185"
"daffodil","yellow","4128"
"daffodil","iris","209563"
"daffodil","yellow flower","432510"
"dagger","knife","3883"
"dairy","farm","2959"
"dairy","milk","96247"
"dairy","milk cheese","420861"
"dairy","milk product","456692"
"daisy","female","19922"
"daisy","daffy duck","503743"
"dalliance","daily","118404"
"damage","rubble","405624"
"damage","breakage","500112"
"damage","broken","573758"
"dame","duchess","412796"
"dame","lady duchess","504253"
"damsel","sell","57789"
"dance","graceful","2484"
"dance","sport","4032"
"dance","funny","5294"
"dance","sing","7327"
"dance","nice","7505"
"dance","fun","7789"
"dance","art","8607"
"dance","club","9320"
"dance","pant","10530"
"dance","recreation","10769"
"dance","celebrate","16253"
"dance","music","20525"
"dance","jump","21935"
"dance","motion","21944"
"dance","theater","22955"
"dance","hop","24860"
"dance","movement","34079"
"dance","jazz","44693"
"dance","swing","61809"
"dance","two person","66857"
"dance","footwork","71863"
"dance","rhythm","77438"
"dance","move around","87506"
"dance","partner","99684"
"dance","disco","102931"
"dance","grind","111265"
"dance","fancy","116464"
"dance","style","129247"
"dance","party","134402"
"dance","step","138421"
"dance","salsa","164663"
"dance","rock","166347"
"dance","modern","174790"
"dance","epilepsy","180337"
"dance","ballroom","192244"
"dance","prom","216234"
"dance","body movement","225037"
"dance","shake","228449"
"dance","ballet","246663"
"dance","disco music","299942"
"dance","nightclub","306379"
"dance","foxtrot","328380"
"dance","tango","328381"
"dance","rumba","329593"
"dance","twist","329599"
"dance","two step","329600"
"dance","tap","404141"
"dance","ballet jazz","404150"
"dance","fox trot","404705"
"dance","freestyle","404710"
"dance","hip hop","404891"
"dance","music movement","405245"
"dance","star","406226"
"dance","ballet tap","408168"
"dance","choreography","410681"
"dance","before","419021"
"dance","like tango","419274"
"dance","movement music","421325"
"dance","move","421335"
"dance","move music","421360"
"dance","music motion","421480"
"dance","person move","423890"
"dance","tango foxtrot","429083"
"dance","tango salsa","429084"
"dance","tap ballet","429091"
"dance","type","430698"
"dance","waltz polka","431323"
"dance","waltz samba","431324"
"dance","ballroom activity","436023"
"dance","salsa waltz","465733"
"dance","tap jazz","470265"
"dance","waltz ballet","474047"
"dance","musical movement","477369"
"dance","jive","486917"
"dance","musical walk","489254"
"dance","shake body","492984"
"dance","stomp","494282"
"dance","flail","497932"
"dance","jazz tap","498305"
"dance","jitterbug tango","498309"
"dance","move beat","498550"
"dance","quake","498870"
"dance","soul train","499212"
"dance","swirl","499331"
"dance","tango square","499353"
"dance","twirl around","499493"
"dance","waltz jitterbug","499542"
"dance","waltz mambo","499543"
"dance","waltz salsa","499544"
"dance","waltz tap","499545"
"dance","waltz","499546"
"dance","wave hip","499563"
"dance","song","499638"
"dance","night club","504464"
"dance","party exercise","504542"
"dance","party music","504543"
"dance","prance walk","504628"
"dance","tango swing","504958"
"dance","waltz tango","505111"
"dance","samba","508395"
"dance","ballet conga","508521"
"dance","ballroom salsa","508522"
"dance","body move","508652"
"dance","couple night","508863"
"dance","example tap","509023"
"dancer","singer","32896"
"dancer","ballerina","280134"
"dancer","person move","423973"
"danger","trouble","376"
"danger","death","1042"
"danger","fire","7329"
"danger","fear","10552"
"danger","injury","22840"
"danger","sign","28568"
"danger","safety","29289"
"danger","risk","30798"
"danger","warn","55646"
"danger","unsafe","72014"
"danger","harm","215717"
"danger","caution","218001"
"danger","hazard","274197"
"danger","emergency","295895"
"danger","indiana jone","320717"
"danger","peril","423944"
"danger","robinson","431948"
"danger","treacherous","454441"
"danger","middle name","456596"
"danger","perilous","462264"
"danger","sudden emergency","499304"
"danger","big monster","503484"
"danger","hazardous situation","504097"
"danger","need caution","504451"
"danger","no safety","504475"
"dark","light","1945"
"dark","black","2361"
"dark","evil","3119"
"dark","shade","26034"
"dark","no light","163671"
"dark","lightness","294453"
"dark","night time","405278"
"dark","night","407887"
"dark","blackness","409166"
"dark","sun down","469714"
"dark","black night","479903"
"darkness","nothing","479"
